Number,Session,Gender,ID,Expression,Angle,Encoding_expression,Encoding_angle
2684,B,F,08,Neutral,Half Left,4,0
4482,B,M,26,Angry,Right,1,3
1876,A,M,20,Angry,Half Right,1,1
79,A,F,03,Disgusted,Left,2,2
236,A,F,07,Sad,Half Left,5,0
269,A,F,08,Sad,Right,5,3
793,A,F,23,Surprised,Half Right,6,1
685,A,F,20,Surprised,Left,6,2
4752,B,M,34,Afraid,Left,0,2
2742,B,F,10,Disgusted,Right,2,3
2635,B,F,07,Angry,Half Left,1,0
4639,B,M,30,Sad,Right,5,3
3379,B,F,28,Neutral,Straight,4,4
2657,B,F,07,Sad,Straight,5,4
989,A,F,29,Happy,Straight,3,4
1811,A,M,18,Disgusted,Right,2,3
1545,A,M,10,Happy,Half Left,3,0
2330,A,M,33,Happy,Right,3,3
2433,B,F,01,Happy,Left,3,2
189,A,F,06,Happy,Left,3,2
1627,A,M,12,Surprised,Half Left,6,0
4510,B,M,26,Surprised,Straight,6,4
2811,B,F,12,Disgusted,Half Left,2,0
789,A,F,23,Sad,Straight,5,4
3826,B,M,06,Neutral,Left,4,2
1016,A,F,30,Disgusted,Right,2,3
568,A,F,17,Disgusted,Half Right,2,1
604,A,F,18,Happy,Right,3,3
3490,B,F,31,Surprised,Left,6,2
4758,B,M,34,Angry,Right,1,3
1642,A,M,13,Disgusted,Half Left,2,0
1725,A,M,15,Sad,Half Left,5,0
521,A,F,16,Afraid,Right,0,3
2725,B,F,09,Sad,Straight,5,4
4773,B,M,34,Neutral,Right,4,3
956,A,F,28,Neutral,Right,4,3
1262,A,M,02,Disgusted,Half Left,2,0
3722,B,M,03,Neutral,Left,4,2
2549,B,F,04,Sad,Right,5,3
59,A,F,02,Sad,Left,5,2
3184,B,F,23,Afraid,Straight,0,4
2316,A,M,33,Afraid,Half Left,0,0
4355,B,M,22,Happy,Left,3,2
1384,A,M,05,Surprised,Right,6,3
2280,A,M,32,Afraid,Right,0,3
3662,B,M,01,Sad,Straight,5,4
96,A,F,03,Sad,Half Left,5,0
3190,B,F,23,Disgusted,Left,2,2
3898,B,M,08,Neutral,Half Left,4,0
2442,B,F,01,Neutral,Straight,4,4
831,A,F,25,Afraid,Right,0,3
4003,B,M,11,Neutral,Half Left,4,0
3821,B,M,06,Happy,Left,3,2
3330,B,F,27,Disgusted,Left,2,2
2599,B,F,06,Angry,Right,1,3
841,A,F,25,Disgusted,Right,2,3
1963,A,M,22,Sad,Half Right,5,1
858,A,F,25,Sad,Half Right,5,1
4675,B,M,31,Sad,Half Left,5,0
1524,A,M,09,Surprised,Right,6,3
3744,B,M,04,Angry,Half Right,1,1
354,A,F,11,Angry,Half Right,1,1
2782,B,F,11,Happy,Right,3,3
2168,A,M,28,Sad,Half Right,5,1
4111,B,M,14,Sad,Left,5,2
1449,A,M,07,Sad,Right,5,3
175,A,F,06,Afraid,Right,0,3
1259,A,M,02,Angry,Straight,1,4
1595,A,M,11,Surprised,Half Left,6,0
3065,B,F,19,Sad,Left,5,2
3866,B,M,07,Sad,Left,5,2
4650,B,M,31,Afraid,Half Left,0,0
143,A,F,05,Afraid,Straight,0,4
4776,B,M,34,Neutral,Straight,4,4
4641,B,M,30,Sad,Half Right,5,1
1356,A,M,05,Afraid,Half Right,0,1
3514,B,F,32,Happy,Straight,3,4
478,A,F,14,Sad,Half Right,5,1
4584,B,M,29,Afraid,Straight,0,4
2674,B,F,08,Disgusted,Right,2,3
4543,B,M,27,Surprised,Half Right,6,1
1180,A,F,35,Afraid,Left,0,2
4664,B,M,31,Happy,Right,3,3
4028,B,M,12,Disgusted,Half Left,2,0
4481,B,M,26,Angry,Left,1,2
4401,B,M,23,Sad,Half Left,5,0
1792,A,M,17,Sad,Right,5,3
708,A,F,21,Happy,Half Right,3,1
1766,A,M,16,Surprised,Straight,6,4
3918,B,M,09,Angry,Half Left,1,0
3441,B,F,30,Happy,Right,3,3
2371,A,M,34,Neutral,Half Right,4,1
2600,B,F,06,Angry,Half Left,1,0
930,A,F,27,Surprised,Left,6,2
3116,B,F,21,Angry,Right,1,3
1909,A,M,21,Angry,Straight,1,4
2580,B,F,05,Neutral,Half Left,4,0
1083,A,F,32,Angry,Half Right,1,1
3492,B,F,31,Surprised,Half Left,6,0
1292,A,M,03,Angry,Half Right,1,1
680,A,F,20,Sad,Left,5,2
2818,B,F,12,Happy,Straight,3,4
1456,A,M,07,Surprised,Half Right,6,1
2367,A,M,34,Happy,Straight,3,4
546,A,F,16,Sad,Right,5,3
1999,A,M,23,Sad,Straight,5,4
107,A,F,04,Afraid,Half Right,0,1
3922,B,M,09,Disgusted,Right,2,3
3878,B,M,08,Afraid,Half Left,0,0
1276,A,M,02,Sad,Half Left,5,0
2293,A,M,32,Disgusted,Straight,2,4
4119,B,M,14,Surprised,Half Right,6,1
1632,A,M,13,Afraid,Half Left,0,0
3068,B,F,19,Sad,Half Right,5,1
4508,B,M,26,Surprised,Half Left,6,0
2419,B,F,01,Afraid,Right,0,3
3834,B,M,06,Sad,Half Right,5,1
3093,B,F,20,Happy,Half Right,3,1
1836,A,M,19,Afraid,Right,0,3
4208,B,M,17,Neutral,Right,4,3
466,A,F,14,Happy,Right,3,3
231,A,F,07,Neutral,Half Left,4,0
4435,B,M,24,Sad,Half Right,5,1
4370,B,M,22,Surprised,Right,6,3
2066,A,M,25,Sad,Half Right,5,1
1031,A,F,30,Sad,Right,5,3
1757,A,M,16,Sad,Left,5,2
4652,B,M,31,Afraid,Straight,0,4
4050,B,M,12,Surprised,Straight,6,4
2107,A,M,27,Afraid,Right,0,3
544,A,F,16,Neutral,Straight,4,4
3060,B,F,19,Neutral,Left,4,2
2854,B,F,13,Neutral,Left,4,2
470,A,F,14,Neutral,Left,4,2
180,A,F,06,Angry,Right,1,3
3074,B,F,19,Surprised,Straight,6,4
4203,B,M,17,Happy,Right,3,3
908,A,F,27,Angry,Half Right,1,1
3709,B,M,03,Angry,Half Left,1,0
4325,B,M,21,Happy,Half Right,3,1
2119,A,M,27,Disgusted,Half Right,2,1
3780,B,M,05,Angry,Straight,1,4
4634,B,M,30,Neutral,Right,4,3
1081,A,F,32,Angry,Right,1,3
3275,B,F,25,Sad,Left,5,2
3790,B,M,05,Happy,Straight,3,4
2392,A,M,35,Angry,Straight,1,4
3320,B,F,27,Afraid,Left,0,2
539,A,F,16,Happy,Straight,3,4
1636,A,M,13,Angry,Right,1,3
3236,B,F,24,Neutral,Right,4,3
872,A,F,26,Angry,Half Left,1,0
4747,B,M,33,Surprised,Left,6,2
507,A,F,15,Neutral,Half Left,4,0
421,A,F,13,Angry,Right,1,3
4278,B,M,19,Surprised,Half Left,6,0
4576,B,M,28,Surprised,Right,6,3
2959,B,F,16,Neutral,Right,4,3
2460,B,F,02,Angry,Half Left,1,0
4146,B,M,15,Sad,Half Right,5,1
327,A,F,10,Happy,Right,3,3
2988,B,F,17,Happy,Left,3,2
2806,B,F,12,Angry,Half Left,1,0
3071,B,F,19,Surprised,Right,6,3
3665,B,M,01,Surprised,Half Left,6,0
2740,B,F,10,Angry,Straight,1,4
1593,A,M,11,Surprised,Left,6,2
4191,B,M,17,Afraid,Straight,0,4
655,A,F,19,Surprised,Straight,6,4
4241,B,M,18,Neutral,Left,4,2
2341,A,M,33,Sad,Half Left,5,0
3403,B,F,29,Disgusted,Half Right,2,1
2161,A,M,28,Neutral,Right,4,3
3159,B,F,22,Disgusted,Straight,2,4
3095,B,F,20,Neutral,Left,4,2
1743,A,M,16,Disgusted,Left,2,2
1845,A,M,19,Disgusted,Left,2,2
4117,B,M,14,Surprised,Right,6,3
2796,B,F,11,Surprised,Left,6,2
764,A,F,23,Afraid,Straight,0,4
4662,B,M,31,Disgusted,Straight,2,4
2962,B,F,16,Neutral,Straight,4,4
3096,B,F,20,Neutral,Right,4,3
314,A,F,10,Afraid,Half Right,0,1
1143,A,F,33,Surprised,Half Right,6,1
4104,B,M,14,Happy,Half Right,3,1
3506,B,F,32,Disgusted,Right,2,3
924,A,F,27,Neutral,Straight,4,4
748,A,F,22,Neutral,Half Right,4,1
1684,A,M,14,Happy,Straight,3,4
4532,B,M,27,Neutral,Right,4,3
1803,A,M,18,Afraid,Half Left,0,0
268,A,F,08,Sad,Left,5,2
3928,B,M,09,Happy,Half Left,3,0
2219,A,M,30,Angry,Straight,1,4
3150,B,F,22,Angry,Left,1,2
3405,B,F,29,Happy,Left,3,2
4694,B,M,32,Disgusted,Right,2,3
115,A,F,04,Disgusted,Right,2,3
1646,A,M,13,Happy,Right,3,3
2952,B,F,16,Disgusted,Straight,2,4
4406,B,M,23,Surprised,Half Left,6,0
3577,B,F,34,Disgusted,Half Left,2,0
2480,B,F,02,Sad,Half Left,5,0
3432,B,F,30,Angry,Half Left,1,0
2649,B,F,07,Neutral,Right,4,3
273,A,F,08,Surprised,Right,6,3
2655,B,F,07,Sad,Half Left,5,0
73,A,F,03,Afraid,Straight,0,4
2673,B,F,08,Disgusted,Left,2,2
716,A,F,21,Sad,Right,5,3
1554,A,M,10,Sad,Right,5,3
4810,B,M,35,Neutral,Half Right,4,1
2212,A,M,30,Afraid,Half Left,0,0
3672,B,M,02,Afraid,Straight,0,4
2038,A,M,24,Surprised,Straight,6,4
4041,B,M,12,Sad,Left,5,2
1898,A,M,20,Surprised,Half Right,6,1
4174,B,M,16,Neutral,Half Left,4,0
571,A,F,17,Happy,Right,3,3
4524,B,M,27,Disgusted,Half Right,2,1
1783,A,M,17,Happy,Half Left,3,0
3322,B,F,27,Afraid,Half Left,0,0
2872,B,F,14,Afraid,Straight,0,4
1645,A,M,13,Happy,Left,3,2
3229,B,F,24,Disgusted,Straight,2,4
4692,B,M,32,Angry,Straight,1,4
824,A,F,24,Sad,Straight,5,4
3027,B,F,18,Neutral,Left,4,2
3010,B,F,18,Afraid,Half Left,0,0
3875,B,M,07,Surprised,Straight,6,4
3255,B,F,25,Angry,Left,1,2
156,A,F,05,Happy,Half Left,3,0
2755,B,F,10,Neutral,Straight,4,4
4044,B,M,12,Sad,Half Right,5,1
1393,A,M,06,Angry,Left,1,2
3362,B,F,28,Angry,Half Left,1,0
4186,B,M,16,Surprised,Straight,6,4
1213,A,F,35,Surprised,Half Right,6,1
4109,B,M,14,Neutral,Half Right,4,1
190,A,F,06,Happy,Right,3,3
630,A,F,19,Angry,Straight,1,4
3691,B,M,02,Neutral,Straight,4,4
289,A,F,09,Disgusted,Half Left,2,0
533,A,F,16,Disgusted,Half Right,2,1
4332,B,M,21,Sad,Left,5,2
2759,B,F,10,Sad,Half Right,5,1
3067,B,F,19,Sad,Half Left,5,0
4356,B,M,22,Happy,Right,3,3
2799,B,F,12,Afraid,Left,0,2
2312,A,M,32,Surprised,Half Right,6,1
4671,B,M,31,Neutral,Half Right,4,1
2928,B,F,15,Sad,Left,5,2
4505,B,M,26,Sad,Straight,5,4
932,A,F,27,Surprised,Half Left,6,0
363,A,F,11,Happy,Half Left,3,0
341,A,F,10,Surprised,Left,6,2
2977,B,F,17,Afraid,Straight,0,4
1655,A,M,13,Sad,Left,5,2
3938,B,M,09,Sad,Half Left,5,0
4724,B,M,33,Angry,Right,1,3
306,A,F,09,Sad,Straight,5,4
753,A,F,22,Sad,Half Right,5,1
2468,B,F,02,Happy,Left,3,2
2551,B,F,04,Sad,Half Right,5,1
4627,B,M,30,Disgusted,Straight,2,4
657,A,F,20,Afraid,Right,0,3
3222,B,F,24,Angry,Half Left,1,0
1272,A,M,02,Neutral,Half Right,4,1
1198,A,F,35,Happy,Half Right,3,1
3548,B,F,33,Happy,Half Right,3,1
813,A,F,24,Happy,Half Right,3,1
17,A,F,01,Happy,Half Left,3,0
2760,B,F,10,Sad,Straight,5,4
2547,B,F,04,Neutral,Straight,4,4
3833,B,M,06,Sad,Half Left,5,0
684,A,F,20,Sad,Straight,5,4
3532,B,F,33,Afraid,Half Left,0,0
47,A,F,02,Disgusted,Half Right,2,1
2536,B,F,04,Disgusted,Half Right,2,1
998,A,F,29,Sad,Half Right,5,1
2154,A,M,28,Disgusted,Half Right,2,1
3818,B,M,06,Disgusted,Half Left,2,0
3588,B,F,34,Neutral,Half Right,4,1
2027,A,M,24,Neutral,Half Left,4,0
722,A,F,21,Surprised,Half Left,6,0
4589,B,M,29,Angry,Straight,1,4
1441,A,M,07,Happy,Half Right,3,1
1508,A,M,09,Happy,Left,3,2
2887,B,F,14,Happy,Straight,3,4
2565,B,F,05,Angry,Half Left,1,0
3329,B,F,27,Angry,Straight,1,4
1669,A,M,14,Afraid,Straight,0,4
3736,B,M,03,Surprised,Straight,6,4
119,A,F,04,Happy,Left,3,2
4568,B,M,28,Neutral,Half Right,4,1
3261,B,F,25,Disgusted,Right,2,3
1364,A,M,05,Disgusted,Right,2,3
2301,A,M,32,Neutral,Half Left,4,0
3366,B,F,28,Disgusted,Right,2,3
4122,B,M,15,Afraid,Right,0,3
474,A,F,14,Neutral,Straight,4,4
3489,B,F,31,Sad,Straight,5,4
1212,A,F,35,Surprised,Half Left,6,0
3217,B,F,24,Afraid,Half Left,0,0
2820,B,F,12,Neutral,Right,4,3
4014,B,M,11,Surprised,Half Right,6,1
168,A,F,05,Sad,Straight,5,4
210,A,F,07,Afraid,Right,0,3
282,A,F,09,Angry,Left,1,2
2435,B,F,01,Happy,Half Left,3,0
599,A,F,18,Disgusted,Left,2,2
4624,B,M,30,Disgusted,Right,2,3
2141,A,M,28,Afraid,Left,0,2
1144,A,F,33,Surprised,Straight,6,4
4250,B,M,18,Surprised,Left,6,2
159,A,F,05,Neutral,Left,4,2
4588,B,M,29,Angry,Half Right,1,1
2313,A,M,32,Surprised,Straight,6,4
926,A,F,27,Sad,Right,5,3
4226,B,M,18,Angry,Left,1,2
1590,A,M,11,Sad,Half Left,5,0
1582,A,M,11,Happy,Straight,3,4
4684,B,M,32,Afraid,Right,0,3
3998,B,M,11,Happy,Half Left,3,0
2292,A,M,32,Disgusted,Half Right,2,1
1350,A,M,04,Surprised,Half Left,6,0
4579,B,M,28,Surprised,Straight,6,4
3250,B,F,25,Afraid,Left,0,2
1132,A,F,33,Neutral,Half Left,4,0
622,A,F,19,Afraid,Right,0,3
44,A,F,02,Disgusted,Left,2,2
4233,B,M,18,Disgusted,Half Left,2,0
3941,B,M,09,Surprised,Left,6,2
465,A,F,14,Happy,Left,3,2
3910,B,M,08,Surprised,Straight,6,4
1068,A,F,31,Sad,Half Right,5,1
2730,B,F,09,Surprised,Straight,6,4
3148,B,F,22,Afraid,Half Right,0,1
2483,B,F,02,Surprised,Left,6,2
3125,B,F,21,Happy,Left,3,2
408,A,F,12,Sad,Half Right,5,1
428,A,F,13,Disgusted,Half Right,2,1
4314,B,M,21,Angry,Right,1,3
2101,A,M,26,Surprised,Left,6,2
4547,B,M,28,Afraid,Half Left,0,0
1814,A,M,18,Disgusted,Straight,2,4
3563,B,F,33,Surprised,Half Right,6,1
1534,A,M,10,Angry,Right,1,3
1019,A,F,30,Disgusted,Straight,2,4
2164,A,M,28,Neutral,Straight,4,4
4610,B,M,29,Surprised,Right,6,3
2211,A,M,30,Afraid,Right,0,3
4058,B,M,13,Angry,Half Left,1,0
2569,B,F,05,Disgusted,Right,2,3
898,A,F,26,Surprised,Half Right,6,1
2919,B,F,15,Happy,Right,3,3
2511,B,F,03,Neutral,Half Right,4,1
857,A,F,25,Sad,Half Left,5,0
4015,B,M,11,Surprised,Straight,6,4
4013,B,M,11,Surprised,Half Left,6,0
2733,B,F,10,Afraid,Half Left,0,0
1051,A,F,31,Disgusted,Right,2,3
2047,A,M,25,Angry,Half Right,1,1
1498,A,M,09,Angry,Left,1,2
3384,B,F,28,Sad,Straight,5,4
3434,B,F,30,Angry,Straight,1,4
2158,A,M,28,Happy,Half Left,3,0
2814,B,F,12,Happy,Left,3,2
420,A,F,13,Angry,Left,1,2
2593,B,F,06,Afraid,Left,0,2
247,A,F,08,Afraid,Half Right,0,1
4039,B,M,12,Neutral,Half Right,4,1
1937,A,M,22,Afraid,Half Left,0,0
2446,B,F,01,Sad,Half Right,5,1
1251,A,M,02,Afraid,Right,0,3
1046,A,F,31,Angry,Right,1,3
1405,A,M,06,Happy,Half Left,3,0
3856,B,M,07,Happy,Left,3,2
2841,B,F,13,Angry,Half Left,1,0
3981,B,M,11,Afraid,Left,0,2
2040,A,M,25,Afraid,Right,0,3
3616,B,F,35,Happy,Right,3,3
4663,B,M,31,Happy,Left,3,2
2112,A,M,27,Angry,Right,1,3
2973,B,F,17,Afraid,Left,0,2
732,A,F,22,Angry,Half Left,1,0
3140,B,F,21,Surprised,Left,6,2
814,A,F,24,Happy,Straight,3,4
2494,B,F,03,Angry,Right,1,3
3769,B,M,04,Surprised,Half Right,6,1
4110,B,M,14,Neutral,Straight,4,4
317,A,F,10,Angry,Right,1,3
4062,B,M,13,Disgusted,Right,2,3
4511,B,M,27,Afraid,Left,0,2
4416,B,M,24,Angry,Half Left,1,0
1737,A,M,16,Afraid,Straight,0,4
1058,A,F,31,Happy,Half Right,3,1
2364,A,M,34,Happy,Right,3,3
2965,B,F,16,Sad,Half Left,5,0
3151,B,F,22,Angry,Right,1,3
3008,B,F,18,Afraid,Left,0,2
223,A,F,07,Disgusted,Straight,2,4
1502,A,M,09,Angry,Straight,1,4
4019,B,M,12,Afraid,Half Right,0,1
433,A,F,13,Happy,Half Right,3,1
154,A,F,05,Happy,Left,3,2
3902,B,M,08,Sad,Right,5,3
2277,A,M,31,Surprised,Half Right,6,1
2369,A,M,34,Neutral,Right,4,3
3387,B,F,28,Surprised,Half Left,6,0
1023,A,F,30,Happy,Half Right,3,1
3891,B,M,08,Happy,Left,3,2
2634,B,F,07,Angry,Right,1,3
4106,B,M,14,Neutral,Left,4,2
145,A,F,05,Angry,Right,1,3
4247,B,M,18,Sad,Half Left,5,0
569,A,F,17,Disgusted,Straight,2,4
3623,B,F,35,Neutral,Half Right,4,1
4054,B,M,13,Afraid,Half Right,0,1
2491,B,F,03,Afraid,Half Right,0,1
3674,B,M,02,Angry,Right,1,3
4273,B,M,19,Neutral,Half Right,4,1
1855,A,M,19,Neutral,Left,4,2
2705,B,F,09,Angry,Straight,1,4
337,A,F,10,Sad,Right,5,3
1234,A,M,01,Happy,Straight,3,4
1224,A,M,01,Angry,Straight,1,4
2223,A,M,30,Disgusted,Half Right,2,1
673,A,F,20,Happy,Half Right,3,1
2176,A,M,29,Afraid,Right,0,3
3800,B,M,05,Sad,Straight,5,4
770,A,F,23,Disgusted,Left,2,2
2348,A,M,33,Surprised,Straight,6,4
830,A,F,25,Afraid,Left,0,2
696,A,F,21,Angry,Right,1,3
2481,B,F,02,Sad,Half Right,5,1
566,A,F,17,Disgusted,Right,2,3
2370,A,M,34,Neutral,Half Left,4,0
4767,B,M,34,Happy,Left,3,2
174,A,F,06,Afraid,Left,0,2
3786,B,M,05,Happy,Left,3,2
2505,B,F,03,Happy,Half Left,3,0
3130,B,F,21,Neutral,Left,4,2
4659,B,M,31,Disgusted,Right,2,3
1476,A,M,08,Happy,Half Right,3,1
4348,B,M,22,Angry,Right,1,3
2329,A,M,33,Happy,Left,3,2
74,A,F,03,Angry,Left,1,2
2472,B,F,02,Happy,Straight,3,4
1525,A,M,09,Surprised,Half Left,6,0
586,A,F,17,Surprised,Right,6,3
1461,A,M,08,Afraid,Half Right,0,1
2400,A,M,35,Happy,Half Left,3,0
2110,A,M,27,Afraid,Straight,0,4
3678,B,M,02,Disgusted,Right,2,3
2432,B,F,01,Disgusted,Straight,2,4
2676,B,F,08,Disgusted,Half Right,2,1
3197,B,F,23,Happy,Half Left,3,0
672,A,F,20,Happy,Half Left,3,0
186,A,F,06,Disgusted,Half Left,2,0
1270,A,M,02,Neutral,Right,4,3
1506,A,M,09,Disgusted,Half Right,2,1
316,A,F,10,Angry,Left,1,2
767,A,F,23,Angry,Half Left,1,0
4745,B,M,33,Sad,Half Right,5,1
1691,A,M,14,Sad,Right,5,3
890,A,F,26,Sad,Left,5,2
4340,B,M,21,Surprised,Half Right,6,1
838,A,F,25,Angry,Half Right,1,1
424,A,F,13,Angry,Straight,1,4
3552,B,F,33,Neutral,Half Left,4,0
4310,B,M,21,Afraid,Half Left,0,0
2073,A,M,26,Afraid,Left,0,2
3585,B,F,34,Neutral,Left,4,2
2741,B,F,10,Disgusted,Left,2,2
4760,B,M,34,Angry,Half Right,1,1
99,A,F,03,Surprised,Left,6,2
310,A,F,09,Surprised,Half Right,6,1
1635,A,M,13,Angry,Left,1,2
4485,B,M,26,Angry,Straight,1,4
3054,B,F,19,Disgusted,Straight,2,4
1287,A,M,03,Afraid,Half Right,0,1
199,A,F,06,Sad,Left,5,2
952,A,F,28,Happy,Half Left,3,0
3948,B,M,10,Afraid,Half Left,0,0
4600,B,M,29,Neutral,Left,4,2
1715,A,M,15,Happy,Half Left,3,0
2650,B,F,07,Neutral,Half Left,4,0
4230,B,M,18,Angry,Straight,1,4
1406,A,M,06,Happy,Half Right,3,1
3083,B,F,20,Angry,Half Right,1,1
3107,B,F,20,Surprised,Half Left,6,0
2864,B,F,13,Surprised,Right,6,3
2008,A,M,24,Afraid,Half Right,0,1
4089,B,M,14,Afraid,Half Right,0,1
1501,A,M,09,Angry,Half Right,1,1
2202,A,M,29,Sad,Half Left,5,0
2253,A,M,31,Angry,Straight,1,4
3754,B,M,04,Happy,Half Right,3,1
2951,B,F,16,Disgusted,Half Right,2,1
139,A,F,05,Afraid,Left,0,2
4484,B,M,26,Angry,Half Right,1,1
3937,B,M,09,Sad,Right,5,3
1871,A,M,20,Afraid,Half Left,0,0
3666,B,M,01,Surprised,Half Right,6,1
4463,B,M,25,Neutral,Right,4,3
4072,B,M,13,Neutral,Right,4,3
2140,A,M,27,Surprised,Straight,6,4
734,A,F,22,Angry,Straight,1,4
4707,B,M,32,Neutral,Straight,4,4
2679,B,F,08,Happy,Half Left,3,0
2927,B,F,15,Neutral,Straight,4,4
3373,B,F,28,Happy,Half Right,3,1
4196,B,M,17,Angry,Straight,1,4
2890,B,F,14,Neutral,Half Left,4,0
3976,B,M,10,Surprised,Left,6,2
2200,A,M,29,Sad,Left,5,2
2711,B,F,09,Happy,Left,3,2
1540,A,M,10,Disgusted,Half Left,2,0
2402,A,M,35,Happy,Straight,3,4
1001,A,F,29,Surprised,Right,6,3
4194,B,M,17,Angry,Half Left,1,0
3621,B,F,35,Neutral,Right,4,3
4280,B,M,19,Surprised,Straight,6,4
4080,B,M,13,Sad,Straight,5,4
4167,B,M,16,Happy,Left,3,2
3501,B,F,32,Angry,Right,1,3
671,A,F,20,Happy,Right,3,3
3041,B,F,19,Afraid,Right,0,3
3474,B,F,31,Disgusted,Straight,2,4
2983,B,F,17,Disgusted,Left,2,2
4168,B,M,16,Happy,Right,3,3
3209,B,F,23,Sad,Straight,5,4
1002,A,F,29,Surprised,Half Left,6,0
1713,A,M,15,Happy,Left,3,2
3177,B,F,22,Surprised,Half Left,6,0
1606,A,M,12,Angry,Half Right,1,1
4075,B,M,13,Neutral,Straight,4,4
2888,B,F,14,Neutral,Left,4,2
809,A,F,24,Disgusted,Straight,2,4
411,A,F,12,Surprised,Right,6,3
2986,B,F,17,Disgusted,Half Right,2,1
1834,A,M,18,Surprised,Straight,6,4
373,A,F,11,Sad,Half Right,5,1
4276,B,M,19,Sad,Straight,5,4
2612,B,F,06,Happy,Straight,3,4
2683,B,F,08,Neutral,Right,4,3
2848,B,F,13,Disgusted,Straight,2,4
483,A,F,14,Surprised,Half Right,6,1
3987,B,M,11,Angry,Right,1,3
1693,A,M,14,Sad,Half Right,5,1
3652,B,M,01,Happy,Half Right,3,1
2279,A,M,32,Afraid,Left,0,2
3733,B,M,03,Surprised,Right,6,3
4189,B,M,17,Afraid,Half Left,0,0
1689,A,M,14,Neutral,Straight,4,4
3807,B,M,06,Afraid,Right,0,3
522,A,F,16,Afraid,Half Left,0,0
2061,A,M,25,Neutral,Half Right,4,1
2196,A,M,29,Neutral,Right,4,3
345,A,F,10,Surprised,Straight,6,4
460,A,F,14,Disgusted,Left,2,2
1480,A,M,08,Neutral,Half Left,4,0
4277,B,M,19,Surprised,Left,6,2
2428,B,F,01,Disgusted,Left,2,2
2137,A,M,27,Surprised,Right,6,3
1771,A,M,17,Afraid,Straight,0,4
2041,A,M,25,Afraid,Half Left,0,0
3218,B,F,24,Afraid,Half Right,0,1
2682,B,F,08,Neutral,Left,4,2
3719,B,M,03,Happy,Half Left,3,0
492,A,F,15,Angry,Half Left,1,0
3424,B,F,29,Surprised,Straight,6,4
1787,A,M,17,Neutral,Right,4,3
4592,B,M,29,Disgusted,Half Left,2,0
3721,B,M,03,Happy,Straight,3,4
1649,A,M,13,Happy,Straight,3,4
135,A,F,04,Surprised,Right,6,3
4002,B,M,11,Neutral,Right,4,3
4764,B,M,34,Disgusted,Half Left,2,0
1045,A,F,31,Angry,Left,1,2
2758,B,F,10,Sad,Half Left,5,0
816,A,F,24,Neutral,Right,4,3
122,A,F,04,Happy,Half Right,3,1
2737,B,F,10,Angry,Right,1,3
2913,B,F,15,Disgusted,Left,2,2
2982,B,F,17,Angry,Straight,1,4
3044,B,F,19,Afraid,Straight,0,4
212,A,F,07,Afraid,Half Right,0,1
1862,A,M,19,Sad,Half Right,5,1
4620,B,M,30,Angry,Half Left,1,0
2077,A,M,26,Angry,Left,1,2
1546,A,M,10,Happy,Half Right,3,1
4436,B,M,24,Sad,Straight,5,4
3270,B,F,25,Neutral,Left,4,2
2753,B,F,10,Neutral,Half Left,4,0
1496,A,M,09,Afraid,Half Right,0,1
216,A,F,07,Angry,Half Left,1,0
4696,B,M,32,Disgusted,Half Right,2,1
964,A,F,28,Sad,Straight,5,4
4820,B,M,35,Surprised,Half Right,6,1
1032,A,F,30,Sad,Half Left,5,0
2640,B,F,07,Disgusted,Half Left,2,0
4084,B,M,13,Surprised,Half Right,6,1
624,A,F,19,Afraid,Half Right,0,1
1613,A,M,12,Happy,Right,3,3
2470,B,F,02,Happy,Half Left,3,0
1062,A,F,31,Neutral,Half Left,4,0
3986,B,M,11,Angry,Left,1,2
865,A,F,26,Afraid,Left,0,2
2023,A,M,24,Happy,Half Right,3,1
3143,B,F,21,Surprised,Half Right,6,1
3747,B,M,04,Disgusted,Right,2,3
4703,B,M,32,Neutral,Left,4,2
1269,A,M,02,Neutral,Left,4,2
2797,B,F,11,Surprised,Right,6,3
1775,A,M,17,Angry,Half Right,1,1
2201,A,M,29,Sad,Right,5,3
1111,A,F,33,Afraid,Right,0,3
3675,B,M,02,Angry,Half Left,1,0
4047,B,M,12,Surprised,Right,6,3
3406,B,F,29,Happy,Right,3,3
1708,A,M,15,Disgusted,Left,2,2
591,A,F,18,Afraid,Right,0,3
2767,B,F,11,Afraid,Right,0,3
2165,A,M,28,Sad,Left,5,2
514,A,F,15,Sad,Straight,5,4
4037,B,M,12,Neutral,Right,4,3
3888,B,M,08,Disgusted,Half Left,2,0
552,A,F,16,Surprised,Half Left,6,0
2116,A,M,27,Disgusted,Left,2,2
1169,A,F,34,Neutral,Straight,4,4
2875,B,F,14,Angry,Half Left,1,0
3832,B,M,06,Sad,Right,5,3
694,A,F,21,Afraid,Straight,0,4
3954,B,M,10,Angry,Half Right,1,1
627,A,F,19,Angry,Right,1,3
4790,B,M,35,Afraid,Half Right,0,1
1768,A,M,17,Afraid,Right,0,3
2031,A,M,24,Sad,Half Left,5,0
2302,A,M,32,Neutral,Half Right,4,1
1475,A,M,08,Happy,Half Left,3,0
2118,A,M,27,Disgusted,Half Left,2,0
1106,A,F,32,Surprised,Right,6,3
4252,B,M,18,Surprised,Half Left,6,0
3774,B,M,05,Afraid,Half Right,0,1
2231,A,M,30,Neutral,Right,4,3
261,A,F,08,Happy,Half Right,3,1
2698,B,F,09,Afraid,Half Left,0,0
